"","filename","sentence","index","date","title","publication","filepath"
"12","kemi_extracted_1.txt","from Kano, has shed light on the hidden secrets of corrupt politicians in Nigeria. This feat has positioned Dan Bello",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"13","kemi_extracted_1.txt","as a rising star in investigative journalism in Nigeria, reminiscent of the renowned Investigative journalist Dele",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"14","kemi_extracted_1.txt","Giwa, who fearlessly uncovered the truth during the 1980s military era. Giwa legacy serves as a testament to the",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"15","kemi_extracted_1.txt","power of in-depth reporting in exposing wrongdoing of military leaders and other corrupt people in the country.",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"16","kemi_extracted_1.txt","Dele Giwa",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"17","kemi_extracted_1.txt","Though investigative reporting is risky and difficult task, but Dele Giwa courage in pursuing the truth, even under",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"18","kemi_extracted_1.txt","military dictatorship, is very inspiring and imperative. Bello, who began as a social media content creator, has",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"19","kemi_extracted_1.txt","emerged as a fearless investigative journalist, willing to take on the powerful,echoes Giwa spirit and commitment",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"20","kemi_extracted_1.txt","to truth telling.Although there is a little difference between the tactics used by Dele Giwa, which focused primarily",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"21","kemi_extracted_1.txt","on print media, and Bello Galadanci Kano approach of revealing truth which leverages technology and social media",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"22","kemi_extracted_1.txt","to present facts and evidence through the use of video clips, the impact remains significant particularly to younger",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"23","kemi_extracted_1.txt","ones ,who 75% of them are on social media . As a result of utilizing social media in revealing government secret,",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"24","kemi_extracted_1.txt","Bello Galadanci Kano enables the public to question those in government and easily believe in his investigative",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"25","kemi_extracted_1.txt","reporting without doubts. This highlights the power of investigative journalism and the publics need for it.However",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"26","kemi_extracted_1.txt","his use of technology and social media to showcase facts and evidence of the wrongdoers particularly in Kano has",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"27","kemi_extracted_1.txt","                                                                                                         Page 2 of 3",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"28","kemi_extracted_1.txt","                     After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"29","kemi_extracted_1.txt","made his reporting easily accessible and believable to the public.Recently, Bello released a clip revealing that",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"30","kemi_extracted_1.txt","President Bola Ahmed Tinubu to spend 15 Trillion Naira on a single project, this report have sparking public",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"31","kemi_extracted_1.txt","outrage. The APC in Kano called for his arrest, but Bello responded with another video clip exposing the former",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"32","kemi_extracted_1.txt","Kano State Commissioner of Local Government, Murtala Sule Garo, for allegedly misusing 280 billion naira from",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"33","kemi_extracted_1.txt","local government accounts suspected to own a hotel company in Saudi Arabia.This controversy, generated by Dan",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"34","kemi_extracted_1.txt","Bello fearless reporting, has put the APC leaders under scrutiny and even thier Party Leaders Pleasing the",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"35","kemi_extracted_1.txt","Galadanci to stop and not continue to reveals anything to the public eyes that can set the party aflame. Hon.",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"36","kemi_extracted_1.txt","Abubakar Abdullahi Dangarinan one of the APC leader organization in Kano,through the Freedom Radio Kano",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"37","kemi_extracted_1.txt","appeals Dan Bello to stop From exposing thier party leaders secrets ,. Dan Bello,His commitment to truth-telling",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"38","kemi_extracted_1.txt","and investigative journalism has made him a thorn in the side of corrupt politicians , creating a serious tension in",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"39","kemi_extracted_1.txt","their hearts, who seek to silence him. However, his courage and determination to expose the truth will undoubtedly",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"40","kemi_extracted_1.txt","continue to inspire and shape the future of investigative journalism in Nigeria.Dan Bello, now in the spotlight, has",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"41","kemi_extracted_1.txt","vowed to continue exposing the hidden secrets of the APC party and any corrupt individuals in country if they",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"42","kemi_extracted_1.txt","persist in accusing him. By doing so, he is reaffirming his commitment to investigative journalism and his",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"43","kemi_extracted_1.txt","determination to uncover the truth, even in the face of adversity.In Nigeria today, Dan Bello Galadanci name is",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"44","kemi_extracted_1.txt","destined to be etched in the annals of Nigerian history as a fearless investigative journalist. If he continues his",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"45","kemi_extracted_1.txt","remarkable work, he will undoubtedly be regarded as a worthy successor to the legendary Dele Giwa, who",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"46","kemi_extracted_1.txt","courageously exposed corruption during the military era. Similarly, Jaafar Jaafar expose of Governor Ganduje",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"47","kemi_extracted_1.txt","receiving bribes in his office , What to always comed to People minds and you reading this article is wondering why",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"48","kemi_extracted_1.txt","he stopped investigating reporting ? Their contributions is very significant to the field of Journalism Which will be an",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"49","kemi_extracted_1.txt","inspiration and motivated to future ""pen guys"" as noted by Ibrahim DW reporter and Development Journalist.Dan",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"50","kemi_extracted_1.txt","Bello Galadanci is a popular Social Media content creator journalist, Film maker ,and educationist with a PhD in",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"51","kemi_extracted_1.txt","Comparative Education and a background in Biomedical Engineering. Currently, he works as a primary school",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"52","kemi_extracted_1.txt","teacher in China. Born an American citizen, he is also a Nigerian citizen by origin.Primitively, his content focused on",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"53","kemi_extracted_1.txt","skits that dominated social media platforms like TikTok and Instagram, highlighting the situation in his fatherland,",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"54","kemi_extracted_1.txt","Nigeria, particularly Kano State. However, he has since transitioned to investigative journalism, fearlessly exposing",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"55","kemi_extracted_1.txt","corruption and wrongdoing by corrupt politicians , positioning him to takes and earn a great stage in Nigerian",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"56","kemi_extracted_1.txt","Journalism where he Will soon joine the Iconic rank of Dele Giwa .To this Dan Bello! jettisoned hear says, hear",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"57","kemi_extracted_1.txt","says and continue Dig deep, reveal more."" – Bob WoodwardSale Rusulana Yanguruza Copyright 2022 Opinion",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"58","kemi_extracted_1.txt","Nigeria",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"59","kemi_extracted_1.txt","Classification",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"60","kemi_extracted_1.txt","Language: ENGLISH",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"61","kemi_extracted_1.txt","Publication-Type: Newswire",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"62","kemi_extracted_1.txt","Journal Code: 10806",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"63","kemi_extracted_1.txt","Subject: REPORTS, REVIEWS & SECTIONS (91%); INVESTIGATIONS (90%); JOURNALISM (90%); NATIONAL",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"64","kemi_extracted_1.txt","SECURITY & FOREIGN RELATIONS (90%); NEWS REPORTING (90%); SOCIAL MEDIA (90%); TYPES OF",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"65","kemi_extracted_1.txt","GOVERNMENT (90%); WRITERS (90%); CORRUPTION (89%); GOVERNMENT & PUBLIC ADMINISTRATION",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"66","kemi_extracted_1.txt","(89%); GOVERNMENT BODIES & OFFICES (89%); NEGATIVE MISC NEWS (89%); NEGATIVE POLITICAL",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"67","kemi_extracted_1.txt","NEWS (89%); POLITICAL CORRUPTION (89%); POLITICAL PARTIES (89%); POLITICS (89%); REGIONAL &",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"68","kemi_extracted_1.txt","LOCAL GOVERNMENTS (89%); EDITORIALS & OPINIONS (79%); DEMOCRACIES (78%); ELECTIONS &",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"69","kemi_extracted_1.txt","POLITICS (78%); HEADS OF STATE & GOVERNMENT (78%); ARRESTS (77%); NEGATIVE NEWS (77%);",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"70","kemi_extracted_1.txt","DICTATORSHIPS (73%); MILITARY RULE (73%); TECHNOLOGY (65%)",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"71","kemi_extracted_1.txt","Industry: NEWS REPORTING (90%); SOCIAL MEDIA (90%); WRITERS (90%); HOTELS & MOTELS (50%)",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"72","kemi_extracted_1.txt","                                                                                             Page 3 of 3",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"73","kemi_extracted_1.txt","                    After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"74","kemi_extracted_1.txt","Person: BOLA TINUBU (79%)",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"75","kemi_extracted_1.txt","Geographic: NIGERIA (95%); SAUDI ARABIA (79%)",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"76","kemi_extracted_1.txt","Load-Date: August 14, 2024",1,2024-08-14,"After Dele Giwa, Dan Bello Takes the Stage -By Sale Rusulana Yanguruza","    Opinion Nigeria          Opinion Nigeria","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_1.txt"
"77","kemi_extracted_2.txt","                                                                                                       Page 1 of 2",2,2024-02-16,"Court Orders FG To Investigate, Prosecute Killers Of Dele Giwa, Other Journalists","    The Will (Nigeria)","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_2.txt"
"78","kemi_extracted_2.txt","                   Court Orders FG To Investigate, Prosecute Killers Of Dele Giwa, Other Journalists",2,2024-02-16,"Court Orders FG To Investigate, Prosecute Killers Of Dele Giwa, Other Journalists","    The Will (Nigeria)","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_2.txt"
"79","kemi_extracted_2.txt","      Court Orders FG To Investigate, Prosecute Killers Of Dele Giwa, Other",2,2024-02-16,"Court Orders FG To Investigate, Prosecute Killers Of Dele Giwa, Other Journalists","    The Will (Nigeria)","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_2.txt"
"80","kemi_extracted_2.txt","                                  Journalists",2,2024-02-16,"Court Orders FG To Investigate, Prosecute Killers Of Dele Giwa, Other Journalists","    The Will (Nigeria)","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_2.txt"
"81","kemi_extracted_2.txt","                                                        The Will (Nigeria)",2,2024-02-16,"Court Orders FG To Investigate, Prosecute Killers Of Dele Giwa, Other Journalists","    The Will (Nigeria)","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_2.txt"
"82","kemi_extracted_2.txt","                                                    February 16, 2024 Friday",2,2024-02-16,"Court Orders FG To Investigate, Prosecute Killers Of Dele Giwa, Other Journalists","    The Will (Nigeria)","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_2.txt"
"83","kemi_extracted_2.txt","Copyright 2024 The Will Newspaper All Rights Reserved",2,2024-02-16,"Court Orders FG To Investigate, Prosecute Killers Of Dele Giwa, Other Journalists","    The Will (Nigeria)","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_2.txt"
"84","kemi_extracted_2.txt","Length: 577 words",2,2024-02-16,"Court Orders FG To Investigate, Prosecute Killers Of Dele Giwa, Other Journalists","    The Will (Nigeria)","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_2.txt"
"85","kemi_extracted_2.txt","Body",2,2024-02-16,"Court Orders FG To Investigate, Prosecute Killers Of Dele Giwa, Other Journalists","    The Will (Nigeria)","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/kemi_extracted_2.txt"
