"","filename","sentence","index","date","title","publication","filepath"
"206","pallavi_extracted_2.txt","numbers of software engineers and computer programmers, drawing some of India’s most-educated workers.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"207","pallavi_extracted_2.txt","                                                                                                        Page 2 of 4",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"208","pallavi_extracted_2.txt","                  Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"209","pallavi_extracted_2.txt","Among Asians in the United States, Indians are the wealthiest and most highly educated origin group on average.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"210","pallavi_extracted_2.txt","And on almost every measure of political and civic engagement, Indian Americans rank at or near the top among",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"211","pallavi_extracted_2.txt","Asian groups, a fact that experts largely attribute to their roots in a country with a strong democratic tradition and",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"212","pallavi_extracted_2.txt","high usage of English.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"213","pallavi_extracted_2.txt","“Indian Americans are a growing force in American politics,” said Karthick Ramakrishnan, founder and executive",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"214","pallavi_extracted_2.txt","director of AAPI Data.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"215","pallavi_extracted_2.txt","The population boom has been a recent phenomenon. When Ms. Harris’s mother, Shyamala Gopalan, arrived in",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"216","pallavi_extracted_2.txt","1958 to pursue a graduate degree at the University of California, Berkeley, she was one of only 12,000 Indian",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"217","pallavi_extracted_2.txt","immigrants living in the country.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"218","pallavi_extracted_2.txt","Many Indians who immigrated after the 1965 immigration act came to pursue higher education. That law lifted",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"219","pallavi_extracted_2.txt","quotas by country of origin, which had favored Europeans. After completing their studies, many Indians found jobs",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"220","pallavi_extracted_2.txt","and were sponsored for legal permanent residency by their employers. Others were brought to the United States by",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"221","pallavi_extracted_2.txt","companies and institutions to perform high-skilled jobs.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"222","pallavi_extracted_2.txt","Mrs. Vance’s father, Krish Chilukuri, is a mechanical engineer who studied at the Indian Institute of Technology, the",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"223","pallavi_extracted_2.txt","country’s most prestigious engineering university system. Her mother, Lakshmi Chilukuri, is a biologist and now",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"224","pallavi_extracted_2.txt","provost of a college at the University of California, San Diego.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"225","pallavi_extracted_2.txt","They raised Mrs. Vance and her sister, Shreya, in Rancho Peñasquitos, an upper-middle-class suburb of San",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"226","pallavi_extracted_2.txt","Diego, speaking Telugu and English at home. The Chilukuris were part of a close-knit group of six families from",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"227","pallavi_extracted_2.txt","southern India. Many of the adults were engineers or educators. Mrs. Vance and her parents did not respond to",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"228","pallavi_extracted_2.txt","requests for an interview.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"229","pallavi_extracted_2.txt","The families stuck together even as the Indian community in San Diego ballooned from around 200 families in the",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"230","pallavi_extracted_2.txt","mid-1980s to about 40,000 people today, mirroring the larger shift in the nation’s Indian population, according to",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"231","pallavi_extracted_2.txt","Rami Reddy Mutyala, chairman of Shri Mandir, a local Hindu temple that the Chilukuris occasionally attend.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"232","pallavi_extracted_2.txt","The women were avid readers and would often gather to discuss novels, while the men traded tips for growing",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"233","pallavi_extracted_2.txt","tropical fruits like guavas and mangoes, said Ramesh Rao, a close family friend of the Chilukuris. “There was an",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"234","pallavi_extracted_2.txt","obsession to try to see if you can recreate the summertime experiences of India,” Mr. Rao said.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"235","pallavi_extracted_2.txt","In the past two decades, the growing demand for tech workers has resulted in a new surge of skilled immigrants",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"236","pallavi_extracted_2.txt","from India. About 60 percent of Indians in the United States today arrived after 2000. In recent years, the number",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"237","pallavi_extracted_2.txt","of Indian migrants illegally crossing the southern border has also spiked. As of 2021, about 725,000 undocumented",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"238","pallavi_extracted_2.txt","Indian immigrants were in the United States, according to the Pew Research Center.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"239","pallavi_extracted_2.txt","The growing diversity within the Indian diaspora — which includes different faiths, economic backgrounds and",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"240","pallavi_extracted_2.txt","levels of education — has led at times to divisions within the community over issues like caste bias and the Hindu",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"241","pallavi_extracted_2.txt","nationalist politics of Narendra Modi, the prime minister of India.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"242","pallavi_extracted_2.txt","All the while, the community has deepened its engagement with American politics.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"243","pallavi_extracted_2.txt","Like many first-generation immigrants, the Chilukuris have not been especially vocal about politics, five family",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"244","pallavi_extracted_2.txt","friends said. But like most Indian Americans, Mrs. Vance’s parents are Democrats, according to recent voter",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"245","pallavi_extracted_2.txt","registration records. In 2017, Lakshmi Chilukuri was also one of more than 2,300 California professors who signed",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"246","pallavi_extracted_2.txt","an open letter to Mr. Trump urging him not to withdraw from the Paris accords on climate change.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"247","pallavi_extracted_2.txt","Since at least 2008, Indian Americans, who have the highest voter turnout rates among Asian groups in",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"248","pallavi_extracted_2.txt","presidential elections, have been a reliably Democratic voting bloc. They have long seen the party as more tolerant",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"249","pallavi_extracted_2.txt","of different faiths and ethnicities, and more supportive of safety net policies they valued in India, Mr. Ramakrishnan",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"250","pallavi_extracted_2.txt","said. Over the years, the Democratic Party has also invested considerable resources in trying to appeal to Asian",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"251","pallavi_extracted_2.txt","American voters.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"252","pallavi_extracted_2.txt","                                                                                                            Page 3 of 4",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"253","pallavi_extracted_2.txt","                  Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"254","pallavi_extracted_2.txt","But Indian American support for President Biden has declined, and more Indian Americans are identifying as",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"255","pallavi_extracted_2.txt","independents, according to the Asian American Voter Survey released this month.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"256","pallavi_extracted_2.txt","If Mr. Biden leaves the 2024 race, Ms. Harris would be his likeliest replacement, which would give Indian",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"257","pallavi_extracted_2.txt","Americans their first presidential nominee.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"258","pallavi_extracted_2.txt","Some Republican leaders see an opportunity to make inroads on issues like family, education and immigration. And",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"259","pallavi_extracted_2.txt","even as the Republican Party has emphasized its ties to Christianity, some party leaders have tried to appeal to",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"260","pallavi_extracted_2.txt","people of other faiths.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"261","pallavi_extracted_2.txt","Until recently, it was rare to see prominent Indian Americans in the Republican Party who were not Christian.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"262","pallavi_extracted_2.txt","Bobby Jindal, a Louisiana Republican who ran for president in the 2016 cycle, was raised Hindu but has described",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"263","pallavi_extracted_2.txt","himself as an “evangelical Catholic.” Ms. Haley, another high-profile Republican, was raised Sikh and later",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"264","pallavi_extracted_2.txt","converted to Christianity.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"265","pallavi_extracted_2.txt","But in an interview last month with Fox and Friends, Mrs. Vance spoke openly about the importance of her Hindu",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"266","pallavi_extracted_2.txt","faith in her upbringing. (Mr. Vance was raised Protestant and converted to Catholicism in 2019.) And Mr.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"267","pallavi_extracted_2.txt","Ramaswamy, a classmate of the Vances at Yale Law School and a Trump acolyte, also spoke openly, though",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"268","pallavi_extracted_2.txt","carefully, about his Hindu faith on the presidential campaign trail.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"269","pallavi_extracted_2.txt","Mrs. Vance’s elevated role could also help win over some Indian American voters and donors.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"270","pallavi_extracted_2.txt","But the recent Asian American Voter Survey also showed that the drop in support for Mr. Biden among Indian",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"271","pallavi_extracted_2.txt","Americans has not corresponded with a meaningful uptick in support for Mr. Trump.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"272","pallavi_extracted_2.txt","Miriam Lobo, a close friend of Mrs. Vance’s parents in San Diego, said that she was thrilled to see that Mrs. Vance,",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"273","pallavi_extracted_2.txt","whom she described as a “grounded” and “thoughtful” woman, now had a chance to become the nation’s second",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"274","pallavi_extracted_2.txt","lady. Ms. Lobo, an Indian American, has twice hosted Mr. Vance at her house for Christmas in recent years, she",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"275","pallavi_extracted_2.txt","said, and called him “simple folk” and “like one of us.”",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"276","pallavi_extracted_2.txt","But she did not mince words when it came to Mr. Vance’s running mate. “I don’t like Donald Trump,” she said. “I’ve",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"277","pallavi_extracted_2.txt","never liked him.” She then added, “I think,” and paused for a moment, before continuing: “I don’t like the way he",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"278","pallavi_extracted_2.txt","treats people.”",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"279","pallavi_extracted_2.txt","Mrs. Vance herself is something of a political enigma. She was a registered Democrat until at least 2014, according",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"280","pallavi_extracted_2.txt","to an online database that includes voter registration records. Even as her husband has gone from a “Never Trump”",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"281","pallavi_extracted_2.txt","critic to a fervent supporter of Mr. Trump, she has said little publicly or privately about her own politics, friends said.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"282","pallavi_extracted_2.txt","At the Republican National Committee on Wednesday night, in her first high-profile appearance since Mr. Vance",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"283","pallavi_extracted_2.txt","became the Republican vice-presidential pick, Mrs. Vance spoke lovingly of her husband, describing him as a",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"284","pallavi_extracted_2.txt","devoted father and husband who had even learned how to cook Indian food for her mother despite being a “meat-",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"285","pallavi_extracted_2.txt","and-potatoes kind of guy.”",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
"286","pallavi_extracted_2.txt","But two words were conspicuously missing from her speech: Donald Trump.",2,2024-07-20,"Indian Americans Become a Political Force, Just as Usha Vance ’s Profile Rises","    The New York Times US      Amy Qin and Jonathan Wolfe Amy Qin","/Users/robwells/Code/CompText_Jour/exercises/assets/extracted_text/pallavi_extracted_2.txt"
